台北國際,430,274
總統副總統,430,271
啤酒,429,131
國父,429,173
大震,429,305
張景,429,141
本地,429,332
女王,429,91
都要,429,362
風至陣風級晚,429,213
至陣風級晚轉,429,213
藍營,428,292
回報,428,344
體產,428,298
生技股,428,230
舊金,427,299
多元化,427,359
慧城市,427,167
線電視,427,323
控股公,427,171
仲裁結果,427,229
北海,426,240
國務卿,426,324
就職演,426,234
國泰世華,426,191
林萬億,425,147
總統的,425,341
蘋概,424,268
晴至,424,54
徐國勇,424,185
林全今,424,374
潘文忠,424,142
的機率,424,323
轉偏東風至陣,424,202
雨或雷雨日東,424,165
王毅,423,130
轉偏北風至陣,423,211
林明,422,189
廢棄,422,157
火燒,422,218
自救會,422,176
聯名卡,422,128
音樂會,422,162
紐約分行,422,205
偏南風級陣,422,132
雨區陣風級上,422,176
區陣風級上午,422,176
更換,421,331
達州,421,296
眼鏡,421,259
景森,421,133
決方案,421,300
台灣燈會,421,121
風災,420,287
疾管,420,157
榮集,420,146
脫離,420,337
伊斯坦,420,248
大浪陰局部雨,420,111
星巴,419,112
味全,419,74
理性,419,314
台灣人壽,419,138
遊卡,418,123
日本央,418,279
本央行,418,279
前三季,418,266
同期新高,418,240
擔保,417,222
轉偏北風至,417,215
萬件,416,212
巴巴,416,152
的共,416,360
再轉至陣風,416,193
水利,415,155
季稅後,415,329
到美國,415,372
委候選人,415,287
小浪晴時多,415,131
年金改革委員,415,200
天正,414,367
外貿,414,242
月出,414,254
護理,414,171
軟銀,413,120
被提,413,241
一中各表,413,178
副秘書長,413,284
晨轉至陣,413,167
今年上半年,413,305
登島,412,196
毫米,412,196
標售,412,114
保戶,412,136
交國,412,266
科技部,412,223
立委候選,412,284
今天凌晨,412,361
小浪多雲時,412,178
偏北風級陣風,412,161
紅盤,411,307
東元,411,121
華文,411,210
勞保,411,109
統說,411,233
任內,411,308
日股,411,275
信詐騙,411,175
高至公尺,411,48
市多雲時陰,411,128
雲時陰陣雨,411,43
縣多雲時陰短,411,164
東陽,410,98
黨工,410,170
執法,410,238
台達電,410,136
遺產,409,175
統陳,409,363
有線電,409,311
晴午後,409,59
經濟合作,409,331
風級上午轉,409,189
花旗,408,145
紅包,407,175
裁罰,407,239
監委,407,144
里程,407,302
會發,407,388
中浪陰,407,181
級大浪多,407,109
多雲午後,407,32
油站,406,160
全說,406,255
遣送,406,214
職演說,406,222
財團法人,406,258
內線,405,245
乳癌,405,166
保留,405,307
你們,405,230
武裝,404,264
研討,404,283
十大,404,240
光客,404,222
電業法,404,137
海峽兩岸,404,304
參與國際,404,282
藍燈,403,101
陳文,403,177
航點,403,213
李瑞,403,99
安置,403,276
的心,403,344
不分區,403,252
雷雨日偏南風,403,111
全額,402,278
廖俊,402,83
生技產,402,196
法第條,402,264
安理,401,180
唐鳳,401,69
加開,401,236
英文說,401,293
川普在,401,316
林佳龍,401,135
沖之鳥礁,401,172
風級下午再,401,196
級下午再轉,401,196
微風,400,142
市立,400,299
物理,400,253
學獎,400,180
減產,400,231
潛勢區,400,135
備忘錄,400,231
事務所,400,270
偏北轉東北,400,203
抹黑,399,243
意志,399,322
特赦,399,117
林昶,399,137
昶佐,399,137
級最大陣風級,399,97
概股,398,264
正吳,398,115
拆除,398,220
程師,398,250
簡報,398,262
兩岸和,398,267
職業工會,398,183
國歌,397,180
開學,397,224
自用,397,183
戴正,397,114
戰區,397,195
夥伴協,397,317
民進黨總統,397,385
陣風級小浪至,397,116
風級小浪至中,397,116
級小浪至中浪,397,116
核試,396,195
中職,396,220
澳門,396,166
最大陣,396,101
大陣風,396,101
實驗室,396,251
英特爾,396,136
指考,395,142
崔順實,395,96
人工智,395,197
多雲有,395,129
全年營收,395,339
縣多雲短暫雨,395,109
大考,394,229
徐國,394,172
天假,394,199
永康,394,239
一階,394,278
灣經,394,297
罹難者,394,237
使用者,394,220
市晴時多,394,74
轉公尺大浪多,394,113
贈與,393,131
獨董,393,124
陳俊,393,177
鬆綁,393,252
續費,393,196
發生的,393,325
金改革委員會,393,198
航的,392,282
華銀,392,188
特偵組,392,96
去年全年,392,328
級以下浪高轉,392,131
日東北轉偏東,392,196
東北轉偏東風,392,196
文明,391,270
延至,391,276
雅虎,391,81
勝出,391,332
王儷玲,391,165
上街頭,390,292
工程師,390,243
蔡英文在,390,352
第季財報,390,323
級以下小,390,109
以下小浪,390,109
議場,389,229
審理,389,269
歐洲央,389,238
發生後,389,366
示今年,389,354
再轉至雷雨,389,176
輪胎,388,148
潘文,388,131
科技股,388,292
法改革,388,156
煙火,387,167
道德,387,284
停駛,387,177
災損,387,202
漢翔,387,97
品進,387,296
發金,387,155
受困,387,255
黨代表,387,158
車潮,386,201
清大,386,171
老舊,386,273
俊智,386,78
大選結,386,330
中央銀行,386,334
長翁啟惠,386,335
慰安,385,96
安婦,385,97
逮捕,385,250
火燒車,385,198
任行政院,385,297
台灣企業,385,260
院長翁啟,385,334
海面日東北,385,196
萬桶,384,152
蔡其,384,138
復正常,384,335
一階段,384,290
政委員會,384,263
郵票,383,55
大師,383,230
感測,383,189
台南地,383,276
晴午後短暫雷,383,42
西沙,382,245
巡邏,382,236
夏季,382,259
的一年,382,319
台灣經,382,289
元旦,381,251
除權息,381,207
永續發展,381,263
半導體產,381,225
既有,380,332
相比,380,318
規模地震,380,283
局部雨有霧,380,140
北風級以下雷,380,130
大浪陰時多雲,380,171
展延,379,197
返台,379,271
界衛,379,244
瑞倉,378,88
李克,378,158
雷達,378,157
聯電,378,182
尼斯,378,148
矽晶圓,378,158
台灣文,378,200
級最大陣風,378,95
中轉,377,125
運業,377,187
顧立,377,102
務報告,377,307
主席台,377,183
陣風級晨轉級,377,183
國勇,376,169
上午轉至,376,176
東北轉偏北,376,200
時速,375,273
作文,375,160
物質,375,259
其昌,375,131
封裝,375,172
聯誼,375,176
大陸股,375,309
轉大浪陰,375,178
政務委員,375,311
浪高轉再轉公,375,126
高轉再轉公尺,375,126
沙國,374,136
船員,374,162
天就,374,340
職演,374,205
學家,374,236
電子支付,374,150
台灣民眾,374,267
新民,373,305
虞哲,373,136
出人,373,340
醫生,373,213
三星電,373,192
工智慧,373,182
重大訊息,373,283
陣風級小,373,58
菜價,372,129
崔順,372,94
選美,372,318
同期新,372,222
許虞,371,136
伴協,371,295
委候選,371,259
價稅,370,126
司長,370,290
浪陰局部雨日,370,94
公尺大浪轉中,370,99
尺大浪轉中浪,370,99
屆立,369,291
雷射,369,157
物資,369,242
國安局,369,151
候選人蔡,369,340
下午時分,369,303
蒲亭,368,112
順實,368,95
航運,368,199
殺人,368,246
立委候,368,256
董事長張,368,307
共和黨總統候,368,353
和黨總統候選,368,353
海與,367,254
盛和,367,128
過境,367,182
營建,367,262
台灣燈,367,107
灣燈會,367,106
自由貿易,367,255
大橋,366,172
台銀,366,190
李克強,366,150
新鮮人,366,147
七年,365,280
總統選舉,365,305
東南風級,365,166
護盤,364,177
球隊,364,162
餐會,364,156
知識,364,237
兩岸和平,364,246
集保,363,90
特偵,363,91
探視,363,224
開槍,363,211
鋼廠,363,160
伺服器,363,195
在南海,363,207
民進黨總,363,352
統候選人川普,363,356
灣人壽,362,127
環保局,362,162
仲裁結,362,199
裁結果,362,201
液化潛勢,362,123
總統候選人川,362,355
陸上,361,299
年線,361,207
邦人壽,361,145
南海仲裁案,361,230
偵組,360,93
樂天,360,118
林志,360,164
血管,360,191
張盛,360,121
外公,360,296
請函,360,174
釐清,360,261
東北風至雷雨,360,126
研華,359,106
萬億,359,131
災難,359,284
售業,359,227
篩選,359,181
俊榮,359,123
啟用,359,226
在歐,359,267
的空,359,303
雲時陰局部雨,359,162
農會,358,132
核一,358,101
卡斯楚,358,73
鄭麗君,358,111
的歷史,358,310
營收億元較,358,289
半導體產業,358,212
耳機,357,175
比上,357,278
豬肉,357,157
月增年,357,298
午召開,357,349
集團總,357,283
華航空服,357,236
偏北風級陣,357,149
華航空服員,357,244
醫材,356,140
士頓,356,173
黨代,356,150
高級,356,306
巡署,356,135
級下午再,356,179
處決,355,173
烤肉,354,78
財源,354,191
往台,354,294
土石流,354,186
三星電子,354,181
芮氏規模,354,259
國際股市,354,282
戰力,353,232
林萬,353,126
斯拉,353,127
紐約市,353,229
再轉至陣,353,162
尺大浪多雲,353,74
國與,352,288
名台灣,352,229
風級晚轉至陣,352,175
級晚轉至陣風,352,175
北轉東北風至,352,170
慧城,351,124
稅制,351,171
董監,351,184
跌點或,351,156
國際法,351,202
停工,350,182
浪再,350,167
愛爾蘭,350,155
市晴時,350,68
候選人川,350,337
小浪晴時,350,115
中華民國國,350,268
級大浪多雲局,350,101
性戀,349,137
收回,349,234
制定,349,280
抗爭,349,206
障礙,349,205
雨特報,349,183
灣經濟,349,256
浪高至公尺大,349,75
高至公尺大浪,349,75
暴跌,348,283
抓寶,348,128
國道號,348,181
富邦人壽,348,128
陣風級小浪轉,348,145
克萊,347,197
健檢,347,157
離婚,347,106
大房,347,130
黃敏,347,111
邦交,347,186
殺害,347,253
過剩,347,219
滬深,346,227
天凌,346,287
戰隊,345,148
中共中,345,191
東北轉偏東,345,177
董事長郭台銘,345,323
華映,344,119
足球,344,188
貨櫃,344,144
李遠哲,344,86
肯亞案,344,155
應變中心,344,240
辭去,343,270
試場,343,121
代會,343,178
敏惠,343,108
季財,343,265
有線電視新,343,329
候選人蔡英文,343,325
新黨,342,134
退票,342,148
淮南,342,114
重整,342,201
下小,342,132
五年,342,283
兆豐案,342,181
李應元,342,134
由貿易,342,249
亞太區,342,213
盟的,341,231
高中職,341,191
職業工,341,164
北風級陣,341,103
現金股利,341,244
退役,340,215
以南,340,259
女童,340,143
變中心,340,222
自由貿,340,247
台灣經濟,340,251
轉至陣風級中,340,151
書法,339,136
度月日晴,339,13
有線電視新聞,339,325
兵力,338,185
曹啟,338,142
啟鴻,338,142
許宗力,338,89
時分發,338,325
次選,337,294
維安,337,200
樂會,337,148
震後,337,268
克力,337,144
被提名,337,171
選舉人,337,120
漁業署,337,130
高速公路,337,217
東南風至陣風,337,179
祝賀,336,259
南茂,336,53
風電,336,99
屋主,336,172
加盟,336,148
彭淮,336,109
聯貸,336,125
為民,336,277
時段,336,230
區立委,336,239
股公司,336,128
地方政,336,196
歐系,335,152
作對,335,268
專長,335,241
模擬,335,220
李大,335,118
葉俊,335,114
察官,335,172
吃到飽,335,107
資銀行,335,210
生大會,335,225
恢復正常,335,291
精靈寶可夢,335,169
支票,334,195
時薪,334,131
周永,334,123
英特,334,115
日晴,334,8
徐光曦,334,117
反傾銷,334,102
權交,333,228
羅瑩,333,76
瑩雪,333,76
航廈,333,150
日偏東風,333,128
陰陣雨或雷雨,333,32
過勞,332,206
曆年,332,291
立雄,332,86
退輔會,332,85
民黨總統,332,272
航空服員,332,229
線電視新聞網,332,321
世界衛生大會,332,223
貨貿,331,134
蔬果,331,190
北高,331,243
克強,331,135
及東,331,233
同學,331,203
方政府,331,195
尺大浪多雲局,331,94
局部陣雨有霧,331,120
星展,330,95
約分,330,155
幼兒園,330,119
廢棄物,330,118
左營,329,188
或有,329,250
回國,329,246
表示今年,329,300
衣服,328,229
在校,328,257
內湖,328,207
九州,328,154
觸控,328,139
歐派,328,174
黃岩島,328,88
僑委會,328,128
航空服,328,221
強颱,327,232
地圖,327,200
扣除,327,235
麥當勞,327,102
熊本縣,327,152
佛羅里達,327,256
風級浪高轉再,327,120
級浪高轉再轉,327,120
禁令,326,189
轟炸,326,177
個中,326,205
浩鼎案,326,190
之鳥礁,326,144
年上半,326,238
合庫,325,145
巧克,325,130
智能,325,157
及國,325,295
海和平,325,203
地檢署,325,222
西南風級,325,108
統候選人蔡英,325,308
時多雲局部雨,325,150
組閣,324,153
執委,324,175
機能,324,222
鐵局,324,159
加值,324,183
南市政府,324,224
總統候選人蔡,324,307
起火,323,187
雄三飛彈,323,175
國王,322,189
環評,322,123
救人,322,220
工藝,322,153
蘇嘉,322,111
蔡明忠,322,104
國大選,322,254
謝長廷,322,88
央行總裁,322,233
北轉偏北風至,322,173
寒舍,321,72
航權,321,109
實地,321,261
刪除,321,226
國稅,321,110
金平,321,109
台北地,321,237
偏北轉東,321,169
以下浪高轉公,321,118
下浪高轉公尺,321,118
特爾,320,115
會董,320,212
美關係,320,186
胡志明,320,219
仲裁法,320,178
大選結果,320,265
雨日偏北風至,320,110
市多雲短暫陣,320,81
外媒,319,230
業機,319,230
遭到,319,268
小浪晴,319,103
跨年,318,135
敗選,318,203
港幣,318,153
焦慮,318,228
市首,318,203
阿爾,318,165
基亞,318,106
中東,318,229
英國脫歐公投,318,250
騰訊,317,160
勞團,317,157
超市,317,202
列席,317,259
開臨時,317,260
會委員,317,225
當選總統,317,290
時陰陣雨,317,33
發生規模,317,259
西南風至雷雨,317,72
電玩,316,151
夜市,316,134
缺失,316,211
地質,316,196
悶熱,316,89
諮詢,316,225
黨候選,316,242
人民的,316,257
主管機,316,230
海仲裁案,316,202
改革委員會,316,163
掃街,315,144
區立,315,230
愛國,315,203
安局,315,167
匯市,315,241
方的,315,258
嘉年華,315,174
灣參與,315,206
徐旭東,315,96
管機關,315,230
紐約分,315,144
約分行,315,143
數黨,314,182
繼承,314,166
工智,314,164
三菱,314,88
月期,314,165
光局,314,141
國集團,314,269
力協助,314,273
晨時分,314,271
台科大,314,91
控股公司,314,111
公尺大浪陰,314,55
雨日東北轉偏,314,159
李遠,313,83
遠哲,313,83
液化潛,313,102
尹衍樑,313,103
縣陰時多雲短,313,133
級上午轉至陣,313,148
特使,312,164
際法,312,181
日西北,312,146
會執行長,312,275
日東南轉偏,312,166
反省,311,230
印刷,311,174
救難,311,207
應變中,311,223
選美國,311,274
多雲新,311,154
多雲局部雨,311,55
熔斷,310,120
庫克,310,127
車票,310,153
理監,310,211
涉案,310,202
的戰,310,253
周年慶,310,140
民黨總統候選,310,253
小月,309,122
救出,309,202
借款,309,176
鋼筋,309,77
地球,309,201
本公,309,204
台聯,308,124
玩具,308,145
的演,308,244
民政,308,146
辯論會,308,165
全代會,308,151
張忠謀,308,127
的川普,308,266
工具機,308,124
台灣高鐵,308,145
台南市政府,308,213
寒害,307,155
錢包,307,143
可轉,307,194
痛苦,307,233
三期,307,158
炎熱,307,227
受災戶,307,153
雲有霧,307,107
再生能源,307,127
南轉東北風,307,162
月餅,306,66
美妝,306,143
就任,306,254
晴午,306,37
施振榮,306,90
尺中浪,306,47
試爆,305,165
停課,305,139
收藏,305,192
反恐,305,187
瑞士,305,162
美國有線電視,305,294
美關,304,181
推案,304,100
亞案,304,130
化部,304,118
利率不,304,217
永豐銀,304,108
浩鼎股,304,164
中信金控,304,153
精靈寶可,304,162
靈寶可夢,304,162
東南風至陣,304,166
在花,303,250
然氣,303,146
顧客,303,184
規則,303,214
中各表,303,139
評議會,303,113
黨產處,303,139
中研院長,303,177
雲時陰局部陣,303,111
時陰局部陣雨,303,111
保暖,302,175
移植,302,112
灣燈,302,91
係的,302,246
留在,302,255
觀光業,302,201
一中各,302,139
尼伯特颱風,302,237
陰局部雨日東,302,92
區民,301,275
席立,301,269
減資,301,95
當事人,301,197
一個月,301,237
是一個,301,231
技職,300,141
降幅,300,192
對南,300,209
林全說,300,177
詐騙案,300,188
的川,299,256
動通,299,234
解約,299,109
越鋼,299,59
國第,299,258
馬政府,299,226
雄三飛,299,164
民進黨主,299,271
金改革委員,299,134
移工,298,91
婚禮,298,106
被害,298,146
夜店,298,102
黨團會,298,170
震造成,298,269
三飛彈,298,163
胡志明市,298,206
年金改革委,298,133
影城,297,125
元太,297,170
錄影,297,205
開車,297,202
就有,297,275
彰化廠,297,86
法制委,297,228
半年營,297,218
轉東北風級陣,297,157
月日晴午後短,297,25
日晴午後短暫,297,25
豐案,296,162
轉機,296,222
股公,296,117
歐的,296,212
商務部,296,155
慈濟,295,83
匯損,295,168
北轉東北風,295,157
轉西南風級,295,140
企業社會責任,295,168
雨至度月日晴,295,24
伴侶,294,132
強生,294,103
微信,294,132
稅局,294,92
行李,294,140
擊案,294,182
永續發,294,213
收費員,294,56
法制委員會,294,226
大浪陰時多,294,137
國集,293,256
洲央,293,176
潛艦,293,61
布去年,293,274
國有線電視新,293,283
造船,292,88
嚴正,292,205
進出,292,206
星電子,292,163
以下小,292,84
陣風級中,292,60
晚轉至陣風,292,173
英國脫歐公,292,229
檢出,291,143
委候,291,207
高山,291,167
光業,291,207
泰王,291,88
鑑定,291,158
建中,291,163
的勞,291,226
二日,291,176
經銷商,291,190
協調會,291,186
國脫歐公投,291,228
召回,290,130
罷免,290,66
認列,290,189
商會,290,157
基會董,290,157
英文今,290,279
洛杉磯,290,163
世界衛生大,290,197
界衛生大會,290,197
師傅,289,153
專法,289,123
享有,289,215
處理器,289,149
這個國家,289,211
萬票,288,131
空汙,288,116
天數,288,239
避稅,288,111
長廷,288,84
票結果,288,228
備轉容量,288,114
多雲有霧日,288,118
秘魯,287,131
未受,287,255
十三,287,195
新國會,287,197
院長翁,287,248
國稅局,287,88
集團總裁,287,219
社會住宅,287,60
雨或雷雨日西,287,73
國庫,286,182
旭東,286,86
兩會,286,180
群益,286,158
許金龍,286,98
台灣之,286,143
北轉偏北風,286,152
雨有霧日東,286,144
行政院副院長,286,250
中浪晴時多雲,286,128
大遊,285,199
聲寶,285,71
開工,285,223
法庭,285,155
長翁啟,285,248
的設計,285,225
金融市,285,211
鴻海董事長郭,285,269
海董事長郭台,285,269
中壽,284,110
器官,284,135
防颱,284,164
泡麵,284,90
遺囑,284,84
中原,284,172
素珠,284,96
提款,284,95
員警,284,140
融市場,284,210
董事長郭,284,260
委會主委,284,238
內政部長,284,218
紅十字會,284,53
雨區陣風級晚,284,151
橘子,283,98
救護,283,170
國宴,283,84
便當,283,103
槍手,283,132
無預警,283,220
庫藏股,283,111
浪陰時,283,112
畢業生,283,149
巴拿馬文件,283,124
議價,282,153
三級,282,155
停航,282,145
深夜,282,214
燒車,282,144
的地震,282,167
實名,281,87
多處,281,242
島是,281,190
無薪假,281,79
民黨總,281,235
浪高轉再轉,281,104
高轉再轉公,281,104
偏東風級陣風,281,129
東風級陣風級,281,129
代言,280,166
同性婚姻,280,126
立專,279,215
王儷,279,124
安檢,279,125
演唱,279,140
平日,279,210
在內,279,260
社群,279,205
這名,279,191
小浪陰,279,109
國際民,279,188
投保中心,279,84
梅姬颱風,279,208
當選人川普,279,262
自貿,278,105
入聯,278,118
振榮,278,89
周美,278,146
消失,278,209
進黨總,278,270
張小月,278,93
文今天,278,268
公布去年,278,260
富邦金控,278,152
高至公尺大,278,64
或雷雨日西南,278,73
石流,277,149
黨候,277,216
美女,277,188
捐助,277,196
週刊,277,145
鼎案,277,173
生組,277,223
松山,277,180
登太平島,277,177
時多雲局部陣,277,111
有雨,276,124
徐旭,276,81
郵輪,276,63
隨機,276,230
騙案,276,167
前十,276,171
正元,276,81
王如玄,276,86
立委選,276,203
原能會,276,92
每公噸,276,75
洪素珠,276,92
法院長,276,201
美國大選,276,216
公投結果,276,205
尼伯特颱,276,217
伯特颱風,276,217
至陣風級晚,276,154
霸凌,275,122
精測,275,51
自住,275,159
中裕,275,85
日偏西轉,275,141
颱風尼伯特,275,183
總統當選人川,275,258
統當選人川普,275,258
動畫,274,98
公約,274,144
得票率,274,169
勞基法修,274,195
裕隆,273,79
排水,273,125
建銘,273,116
中美洲,273,116
統一超,273,110
研院長,273,156
金股利,273,205
沙海林,273,60
召開臨時,273,232
晨轉級以下雷,273,118
雨區陣風級大,273,72
區陣風級大浪,273,72
逃生,272,124
許金,272,102
酒會,272,130
張忠,272,119
專線,272,211
撤換,272,161
上訴,272,141
在總,272,237
日內,272,211
名額,272,120
易日,272,211
北韓核,272,180
民主黨總統,272,256
停產,271,180
退稅,271,71
外就,271,170
車流,271,146
發會,271,137
宣示,271,189
颱風假,271,106
尺大浪多,271,58
就職典禮,271,177
頭城,270,149
接管,270,154
直選,270,122
施振,270,85
天審,270,251
羅智,270,57
層級,270,201
長潘,270,228
讓國,270,229
債殖利,270,147
婚姻平權,270,106
年春,269,214
遺體,269,147
雲有,269,100
冠大樓,269,187
端午節,269,164
柬埔寨,269,94
中研院院長,269,202
非裔,268,128
交保,268,143
半天,268,173
遣返,268,149
閣員,268,132
保育,268,124
級上,268,117
定脫,268,226
在英,268,212
長吳,268,238
維冠大樓,268,186
午再轉至陣風,268,128
不當黨產處理,268,129
槍枝,267,120
忠謀,267,114
邱太三,267,99
今天凌,267,228
經濟委員會,267,212
午再轉至雷雨,267,148
金融卡,266,94
市議會,266,171
無人機,266,86
奧蘭多,266,116
陰短暫陣雨至,266,41
金正,265,80
浪多雲日,265,105
陰陣雨或雷,265,25
雨或雷雨至,265,8
祈福,264,164
台科,264,87
儷玲,264,118
駐日,264,145
的萬,264,193
費員,264,49
參加國,264,227
航空業,264,178
公投結,264,194
潤泰集團,264,154
日偏南風級以,264,85
戶停,263,133
核廢,263,75
通股,263,165
全教總,263,73
轉至陣風級下,263,132
造假,262,141
住戶,262,168
魯拉,262,45
流量,262,180
雨特,262,139
日郵報,262,223
上市櫃,262,150
江春男,262,55
公告為準,262,260
級最大陣,262,73
師事務所,262,187
杜魯,261,92
斷層,261,117
惠的,261,218
雷擊,261,184
本縣,261,125
離歐,261,220
與歐,261,174
個交,261,207
團總裁,261,208
槍擊案,261,131
利率政策,261,194
退費,260,128
勢區,260,98
元首,260,172
長郭,260,234
操演,260,105
化潛勢,260,91
理監事,260,173
日偏東風至陣,260,106
南科,259,131
報稅,259,90
週年慶,259,102
蘇格蘭,259,91
民進黨主席,259,236
度月日陰短,259,37
任立,258,211
災戶,258,121
麥克,258,110
認知,258,201
會議室,258,161
成分股,258,130
元月減,258,190
險業者,258,145
脫離歐,258,218
台灣精品,258,66
颱風警報,258,156
風級小浪轉,258,107
尺小浪多雲時,258,101
中浪至大浪陰,258,123
票所,257,163
頓的,257,212
資遣,257,120
泰山,257,66
晶圓廠,257,152
情人節,257,101
紓困,256,128
陸戰,256,113
的海,256,210
元指數,256,193
光集團,256,124
海基會董,256,124
國脫歐公,256,207
縣多雲時晴,256,69
陳瑩,255,101
鳥礁,255,121
傳播,255,188
河靜,255,78
想要,255,193
田弘茂,255,61
河靜鋼,255,94
東北風至雷,255,93
雲局部陣雨有,255,110
股東臨,254,179
玉山銀,254,94
大浪陰時,254,122
奇異,253,116
前民,253,232
缺口,253,185
飛彈誤,253,144
吉祥,252,154
訂位,252,140
到立,252,207
鄭文,252,66
多數黨,252,147
院司法,252,218
大尺寸,252,161
脫歐後,252,196
行政法院,252,123
立訊,251,47
除役,251,127
納卯市,251,112
選人朱立倫,251,236
候選人蔡英,251,235
轉偏北風級陣,251,133
林文,250,88
轉讓,250,132
吸收,250,174
場大,250,235
院今,250,222
黃志芳,250,66
邦交國,250,127
富士康,250,78
美元指數,250,187
伊斯坦堡,250,125
韓核,249,162
海盜,249,85
輸台,249,130
柏林,249,136
運轉,249,152
郭芳煜,249,110
民主黨總,249,233
偏南風級以,249,52
上山,248,166
國史,248,150
玫瑰,248,130
國原,248,174
例一,248,122
的南,248,213
陽明山,248,170
當選美,248,214
投結果,248,186
陸客團,248,156
一票,247,191
平地,247,180
限電,247,120
昆山,247,84
新春,247,177
單身,247,104
國強,247,111
發明,247,116
動機,247,146
裁法,247,152
控制器,247,157
聽證會,247,142
全國人,247,196
政策會,247,203
就職典,247,164
的民主,247,195
的國際,247,209
路面,246,185
公視,246,61
繁星,246,85
門票,246,126
蛋糕,246,98
新設,246,160
部位,246,176
金制度,246,138
楊泮池,246,80
林明昇,246,100
核廢料,246,80
農產品,246,128
海基會,246,95
候選人朱立倫,246,231
收億元較去年,246,202
市第,245,196
人票,245,102
新國,245,178
震發,245,212
艾爾,245,67
胡志強,245,88
雙鏡頭,245,90
基會董事長,245,145
營收億元較去,245,201
或雷雨日東北,245,92
職棒,244,118
儲備,244,143
上銀,244,90
巴拉,244,93
判斷,244,163
颱風來,244,205
指揮部,244,158
普通股,244,148
職典禮,244,164
多雲午,244,17
蔡英文今天,244,237
多雲午後短,244,17
發生芮氏規模,244,209
北榮,243,97
開議,243,141
廢料,243,81
魯閣,243,112
試辦,243,117
效能,243,185
太魯閣,243,118
國民黨總統,243,229
統當選人川,243,228
部雨日偏北,243,79
土壤液化潛勢,243,86
廣島,242,63
張小,242,92
爭端,242,121
樂陞案,242,120
許可證,242,130
銀行團,242,101
風尼伯特,242,159
南轉西南風,242,109
馬利,241,137
新店,241,119
市值,241,123
首位女,241,197
台南市政,241,169
颱風尼伯,241,158
臨時董事會,241,184
當黨產處理,241,115
小浪多雲時陰,241,105
風假,240,94
奇美,240,112
中提,240,218
國製造,240,146
走上街頭,240,204
聯邦調查,240,185
總統蔡英文今,240,236
寮國,239,143
耶誕,239,79
賑災,239,127
書展,239,67
瑞銀,239,77
公車,239,109
黨黨,239,147
長黃,239,207
所謂,239,215
中浪轉大浪多,239,112
停水,238,118
外生,238,130
下下,238,153
各位,238,127
的領,238,195
杜魯道,238,56
今天清晨,238,210
最大震度,238,144
學生代表,238,92
日西南轉偏,238,90
不當黨產處,238,115
兩校,237,73
免收,237,138
長程,237,192
熱錢,237,162
秘密,237,161
國造,237,76
的歐,237,176
絕對,237,195
阿根廷,237,88
世大運,237,46
飛彈誤射,237,139
家事,236,131
原創,236,156
機具,236,171
外洩,236,156
李全教,236,54
震發生,236,204
規模地,236,162
謝文定,236,67
當選美國,236,204
台化彰化廠,236,93
和成,235,184
免試,235,55
防治,235,138
水位,235,148
土國,235,88
糖尿病,235,78
會住宅,235,46
統候選人蔡,235,220
總統候選人朱,235,222
矯正,234,124
課審,234,52
不願,234,207
會議長,234,177
級最大,234,69
部長林,234,211
社會住,234,46
統候選人朱立,234,222
至度月日晴午,234,22
度月日晴午後,234,22
小浪轉中浪多,234,103
前總統馬英九,234,216
草莓,233,87
合歡,233,139
慶典,233,159
櫻花,233,80
及航,233,129
偵查,233,165
留學,233,129
學科,233,142
滴滴,233,44
次選舉,233,195
川普勝,233,160
下小浪,233,68
模地震,233,159
行動電,233,114
國會改革,233,110
利率不變,233,165
災害應變,233,181
一個中國,233,134
辭世,232,164
重症,232,95
車上,232,170
地上權,232,60
健保署,232,82
轉西南,232,89
郝龍斌,232,63
在英國,232,188
艾爾段,232,60
一中原則,232,122
立法院司法,232,200
王如,231,76
選團,231,157
美濃,231,165
過敏,231,98
靜鋼,231,88
寶貝,231,92
合歡山,231,140
大遊行,231,156
方濟各,231,103
大浪多雲時陰,231,122
空服員職業工,231,137
服員職業工會,231,137
尾牙,230,113
梅爾,230,81
公海,230,115
融市,230,173
今天審,230,213
消防局,230,164
總統在,230,209
舒適至,230,7
對南海,230,158
東南風級陣風,230,102
之夜,229,127
強行,229,182
大臣,229,90
青瓦台,229,100
同性婚,229,93
仲裁庭,229,99
天國定假日,229,127
節期,228,184
測到,228,136
票價,228,136
員國,228,161
周子瑜,228,81
保中心,228,67
為川普,228,190
英業達,228,76
民銀行,228,200
立委選舉,228,175
每日郵報,228,190
北風級以下,228,76
陣風級大浪陰,228,69
國寶,227,139
業控,227,91
教室,227,141
台東縣,227,118
華民國國,227,184
鼎股,226,134
成人,226,191
外長,226,63
阿立,226,37
蒲美蓬,226,88
大陸公,226,146
端午連,226,156
故宮南院,226,86
減免,225,128
加稅,225,108
節期間,225,181
在台南,225,199
第任總統,225,179
業務報告,225,206
選美國總統,225,201
人周,224,211
無黨,224,169
震造,224,201
與鴻,224,173
百度,224,62
間時,224,174
區塊鏈,224,50
合作對,224,164
購矽品,224,70
鄭文燦,224,58
有霧日西,224,107
民幣匯率,224,114
下午再轉至陣,224,118
約公尺小浪晴,224,58
公尺小浪晴時,224,58
尺小浪晴時多,224,58
八月,223,174
倫理,223,120
燈區,223,64
新股,223,144
等地,223,208
吳當傑,223,77
林志嘉,223,90
